"Selection","Crossover","Mutation","Run","Gens_Best_Fitness"
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",18,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",19,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",20,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",21,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",22,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",23,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",24,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",25,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",26,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",27,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",28,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",29,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",30,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",31,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",32,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",33,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",34,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",35,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",36,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",37,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",38,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",39,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",40,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",41,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",42,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",43,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",44,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",45,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",46,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",47,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",48,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",49,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",50,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",51,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",52,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",53,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",54,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",55,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",56,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",57,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",58,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",59,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",60,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",61,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",62,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",63,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",64,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",65,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",66,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",67,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",68,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",69,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",70,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",71,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",72,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",73,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",74,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",75,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",76,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",77,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",78,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",79,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",80,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",81,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",82,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",83,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",84,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",85,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",86,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",87,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",88,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",89,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",90,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",91,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",92,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",93,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",94,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",95,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",96,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",97,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",98,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",99,1.4745740365111564
"tournament_selection","pmx_crossover","prime_slot_swap_mutation",100,1.4745740365111564
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",1,1.2680078238191828
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",2,1.3524949290060853
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",3,1.3524949290060853
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",4,1.4162039988409156
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",5,1.467802086351782
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",6,1.467802086351782
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",7,1.467802086351782
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",8,1.467802086351782
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",9,1.5019182845552015
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",10,1.5019182845552015
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",11,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",12,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",13,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",14,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",15,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",16,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",17,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",18,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",19,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",20,1.5370878006374964
"tournament_selection","pmx_crossover","preserve_best_slots_mutation",21,1.5370878006374964
