,Selection,Crossover,Mutation,Run,Gens_Best_Fitness
146,tournament_selection,fitness_based_slot_crossover,n_swap_mutation,27,"[1.3059837728194728, 1.398438133874239, 1.398438133874239, 1.398438133874239, 1.398438133874239, 1.398438133874239, 1.4066980585337583, 1.4181266299623299, 1.4871196754563893, 1.4871196754563893, 1.4871196754563893, 1.5349768183135322, 1.5349768183135322, 1.5349768183135322, 1.5349768183135322, 1.5349768183135322, 1.5349768183135322, 1.5349768183135322, 1.5349768183135322, 1.5349768183135322, 1.547833961170675, 1.547833961170675, 1.5564053897421037, 1.5564053897421037, 1.590691104027818, 1.590691104027818, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893, 1.5921196754563893]"
147,tournament_selection,fitness_based_slot_crossover,n_swap_mutation,28,"[1.2899536366270645, 1.3313822080556361, 1.3563822080556363, 1.3731541582150102, 1.3731541582150102, 1.3731541582150102, 1.3731541582150102, 1.3731541582150102, 1.3731541582150102, 1.3731541582150102, 1.3731541582150102, 1.3731541582150102, 1.3731541582150102, 1.3731541582150102, 1.3731541582150102, 1.3731541582150102, 1.3731541582150102, 1.3731541582150102, 1.3731541582150102, 1.3731541582150102, 1.3731541582150102, 1.3731541582150102, 1.3848159953636627, 1.3848159953636627, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626, 1.4448159953636626]"
148,tournament_selection,fitness_based_slot_crossover,n_swap_mutation,29,"[1.2536713995943203, 1.3415285424514634, 1.3415285424514634, 1.3415285424514634, 1.3747290640394088, 1.3747290640394088, 1.3747290640394088, 1.3747290640394088, 1.3747290640394088, 1.3747290640394088, 1.3747290640394088, 1.3747290640394088, 1.3747290640394088, 1.3747290640394088, 1.3747290640394088, 1.3747290640394088, 1.3747290640394088, 1.3747290640394088, 1.3747290640394088, 1.3747290640394088, 1.3747290640394088, 1.3747290640394088, 1.3747290640394088, 1.3747290640394088, 1.3747290640394088, 1.384014778325123, 1.384014778325123, 1.384014778325123, 1.3868719211822658, 1.3868719211822658, 1.3868719211822658, 1.3868719211822658, 1.4321558968414951, 1.4321558968414951, 1.4321558968414951, 1.4321558968414951, 1.437870182555781, 1.437870182555781, 1.437870182555781, 1.437870182555781, 1.437870182555781, 1.437870182555781, 1.437870182555781, 1.437870182555781, 1.437870182555781, 1.437870182555781, 1.437870182555781, 1.437870182555781, 1.437870182555781, 1.437870182555781, 1.4400130396986381, 1.4400130396986381, 1.4400130396986381, 1.4400130396986381, 1.4400130396986381, 1.4400130396986381, 1.4400130396986381, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524, 1.4742987539843524]"
149,tournament_selection,fitness_based_slot_crossover,n_swap_mutation,30,"[1.3350637496377862, 1.3350637496377862, 1.3377557229788466, 1.3377557229788466, 1.3377557229788466, 1.3456128658359896, 1.3734700086931322, 1.3734700086931322, 1.3734700086931322, 1.3734700086931322, 1.3734700086931322, 1.395017386264851, 1.395017386264851, 1.395017386264851, 1.3950405679513183, 1.3950405679513183, 1.40146913937989, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.4678977108084612, 1.468611996522747, 1.468611996522747, 1.468611996522747, 1.468611996522747, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4700405679513184, 1.4743262822370327, 1.4743262822370327, 1.4743262822370327, 1.4914691393798898, 1.4914691393798898, 1.4914691393798898, 1.4914691393798898, 1.4914691393798898, 1.4914691393798898, 1.4914691393798898, 1.4914691393798898, 1.4914691393798898, 1.4914691393798898, 1.4914691393798898, 1.4914691393798898, 1.4914691393798898]"
150,tournament_selection,fitness_based_slot_crossover,scramble_mutation,1,"[1.314184294407418, 1.363209214720371, 1.3781585047812228, 1.4182092147203709, 1.4710663575775138, 1.4710663575775138, 1.4739235004346565, 1.4739235004346565, 1.4739235004346565, 1.4739235004346565, 1.4739235004346565, 1.4839235004346565, 1.4839235004346565, 1.4910663575775136, 1.4910663575775136, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139, 1.5310663575775139]"
151,tournament_selection,fitness_based_slot_crossover,scramble_mutation,2,"[1.2461764705882352, 1.323556940017386, 1.3599855114459576, 1.4135844682700667, 1.4135844682700667, 1.4135844682700667, 1.4235844682700667, 1.4235844682700667, 1.4235844682700667, 1.4235844682700667, 1.4235844682700667, 1.4235844682700667, 1.4235844682700667, 1.4235844682700667, 1.4235844682700667, 1.4235844682700667, 1.442870182555781, 1.442870182555781, 1.442870182555781, 1.442870182555781, 1.442870182555781, 1.442870182555781, 1.442870182555781, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.445727325412924, 1.4543581570559259, 1.4543581570559259, 1.4543581570559259, 1.4579295856273542, 1.4579295856273542, 1.4579295856273542, 1.4579295856273542, 1.4579295856273542, 1.4579295856273542, 1.4579295856273542, 1.4579295856273542, 1.4579295856273542, 1.4579295856273542, 1.4579295856273542, 1.4579295856273542, 1.4593581570559258, 1.4593581570559258, 1.4593581570559258, 1.4593581570559258, 1.4593581570559258, 1.4593581570559258, 1.4593581570559258, 1.4593581570559258, 1.4593581570559258, 1.4593581570559258, 1.4593581570559258, 1.4593581570559258, 1.4593581570559258, 1.4593581570559258, 1.4593581570559258, 1.4593581570559258, 1.4593581570559258, 1.4593581570559258, 1.4593581570559258, 1.4593581570559258, 1.4593581570559258, 1.4593581570559258]"
152,tournament_selection,fitness_based_slot_crossover,scramble_mutation,3,"[1.2203839466821211, 1.2366748768472906, 1.315960591133005, 1.315960591133005, 1.363932193567082, 1.363932193567082, 1.4017893364242249, 1.4017893364242249, 1.4128107794842075, 1.4128107794842075, 1.4128107794842075, 1.4128107794842075, 1.4128107794842075, 1.4128107794842075, 1.4128107794842075, 1.4128107794842075, 1.4128107794842075, 1.4128107794842075, 1.4128107794842075, 1.4128107794842075, 1.4128107794842075, 1.4128107794842075, 1.4128107794842075, 1.4128107794842075, 1.4128107794842075, 1.4128107794842075, 1.4128107794842075, 1.4128107794842075, 1.4128107794842075, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538, 1.4627238481599538]"
153,tournament_selection,fitness_based_slot_crossover,scramble_mutation,4,"[1.3675456389452332, 1.3718313532309474, 1.4218313532309472, 1.4525456389452331, 1.4525456389452331, 1.4525456389452331, 1.4525456389452331, 1.4770327441321356, 1.4770327441321356, 1.4770327441321356, 1.4770327441321356, 1.4770327441321356, 1.4827470298464211, 1.4827470298464211, 1.4827470298464211, 1.5070327441321356, 1.5070327441321356, 1.5070327441321356, 1.5213184584178499, 1.5213184584178499, 1.5213184584178499, 1.5213184584178499, 1.5213184584178499, 1.5213184584178499, 1.5213184584178499, 1.5213184584178499, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.548461315560707, 1.5563735149232105, 1.5563735149232105, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533, 1.5742306577803533]"
154,tournament_selection,fitness_based_slot_crossover,scramble_mutation,5,"[1.2902144305998262, 1.324014778325123, 1.3596421327151549, 1.3596421327151549, 1.3803564184294408, 1.3803564184294408, 1.3803564184294408, 1.3803564184294408, 1.3803564184294408, 1.3803564184294408, 1.3803564184294408, 1.3866430020283977, 1.390214430599826, 1.390214430599826, 1.3945001448855403, 1.4166430020283975, 1.4166430020283975, 1.4265560707041438, 1.4265560707041438, 1.4458417849898582, 1.4458417849898582, 1.450841784989858, 1.450841784989858, 1.450841784989858, 1.450841784989858, 1.450841784989858, 1.450841784989858, 1.452984642132715, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4886989278470009, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294, 1.4922703564184294]"
155,tournament_selection,fitness_based_slot_crossover,scramble_mutation,6,"[1.3150362213851055, 1.3150362213851055, 1.3383280208635178, 1.4054708780063752, 1.4054708780063752, 1.4404708780063749, 1.4404708780063749, 1.4404708780063749, 1.4404708780063749, 1.4404708780063749, 1.4404708780063749, 1.4404708780063749, 1.4404708780063749, 1.4404708780063749, 1.4404708780063749, 1.4404708780063749, 1.4404708780063749, 1.4404708780063749, 1.4404708780063749, 1.4404708780063749, 1.440470878006375, 1.440470878006375, 1.440470878006375, 1.4461301072153, 1.4461301072153, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586, 1.461844392929586]"
156,tournament_selection,fitness_based_slot_crossover,scramble_mutation,7,"[1.4277789046653142, 1.4277789046653144, 1.4277789046653144, 1.4277789046653144, 1.4277789046653144, 1.4277789046653144, 1.4277789046653144, 1.4277789046653144, 1.4277789046653144, 1.4277789046653144, 1.4277789046653144, 1.4277789046653144, 1.4277789046653144, 1.4277789046653144, 1.4899217618081717, 1.4899217618081717, 1.4899217618081717, 1.4899217618081717, 1.4899217618081717, 1.4899217618081717, 1.4899217618081717, 1.4899217618081717, 1.4899217618081717, 1.4899217618081717, 1.4899217618081717, 1.4899217618081717, 1.4899217618081717, 1.4899217618081717, 1.4899217618081717, 1.4899217618081717, 1.4899217618081717, 1.4899217618081717, 1.4899217618081717, 1.4899217618081717, 1.4899217618081717, 1.4899217618081717, 1.4899217618081717, 1.4899217618081717, 1.4899217618081717, 1.4899217618081717, 1.4899217618081717, 1.502096493769922, 1.502096493769922, 1.502096493769922, 1.502096493769922, 1.5170964937699216, 1.5170964937699216, 1.5170964937699216, 1.5170964937699216, 1.5170964937699216, 1.5170964937699216, 1.5170964937699216, 1.5170964937699216, 1.5170964937699216, 1.5170964937699216, 1.5170964937699216, 1.5170964937699216, 1.5170964937699216, 1.5170964937699216, 1.5170964937699216, 1.5300594030715735, 1.5300594030715735, 1.5300594030715735, 1.5300594030715735, 1.5300594030715735, 1.5300594030715735, 1.5300594030715735, 1.5300594030715735, 1.5300594030715735, 1.5300594030715735, 1.5300594030715735, 1.5300594030715735, 1.5300594030715735, 1.5350594030715734, 1.5350594030715734, 1.5350594030715734, 1.5350594030715734, 1.5350594030715734, 1.5350594030715734, 1.5350594030715734, 1.5350594030715734, 1.5350594030715734, 1.5350594030715734, 1.5350594030715734, 1.5350594030715734, 1.5350594030715734, 1.5350594030715734, 1.5350594030715734, 1.5350594030715734, 1.5350594030715734, 1.5350594030715734, 1.5350594030715734, 1.5350594030715734, 1.5350594030715734, 1.5350594030715734, 1.5350594030715734, 1.5350594030715734, 1.5350594030715734, 1.5350594030715734, 1.5350594030715734]"
157,tournament_selection,fitness_based_slot_crossover,scramble_mutation,8,"[1.298035352071863, 1.337984642132715, 1.3401274992755723, 1.3894132135612867, 1.3894132135612867, 1.3894132135612867, 1.3894132135612867, 1.3894132135612867, 1.4176369168356997, 1.4176369168356997, 1.4176369168356997, 1.4176369168356997, 1.4176369168356997, 1.4176369168356997, 1.4176369168356997, 1.4176369168356997, 1.4176369168356997, 1.4176369168356997, 1.4176369168356997, 1.446583598956824, 1.4712083454071285, 1.4712083454071285, 1.4712083454071285, 1.4712083454071285, 1.4712083454071285, 1.4712083454071285, 1.4712083454071285, 1.4712083454071285, 1.4712083454071285, 1.4712083454071285, 1.4712083454071285, 1.4712083454071285, 1.4712083454071285, 1.4712083454071285, 1.479779773978557, 1.479779773978557, 1.479779773978557, 1.479779773978557, 1.479779773978557, 1.479779773978557, 1.479779773978557, 1.479779773978557, 1.479779773978557, 1.479779773978557, 1.479779773978557, 1.479779773978557, 1.479779773978557, 1.479779773978557, 1.479779773978557, 1.479779773978557, 1.479779773978557, 1.479779773978557, 1.479779773978557, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427, 1.5204940596928427]"
158,tournament_selection,fitness_based_slot_crossover,scramble_mutation,9,"[1.288355549116198, 1.288355549116198, 1.288355549116198, 1.3473297594900029, 1.4318951028687334, 1.4383236742973051, 1.4733236742973053, 1.4733236742973053, 1.4733236742973053, 1.4761808171544482, 1.491895102868734, 1.491895102868734, 1.491895102868734, 1.491895102868734, 1.5033236742973053, 1.5033236742973053, 1.5033236742973053, 1.5033236742973053, 1.5033236742973053, 1.5033236742973053, 1.5033236742973053, 1.5033236742973053, 1.5033236742973053, 1.5033236742973053, 1.5033236742973053, 1.5033236742973053, 1.5033236742973053, 1.5033236742973053, 1.5033236742973053, 1.5033236742973053, 1.5033236742973053, 1.5033236742973053, 1.5033236742973053, 1.5033236742973053, 1.5033236742973053, 1.5033236742973053, 1.5033236742973053, 1.5033236742973053, 1.5033236742973053, 1.5033236742973053, 1.5033236742973053, 1.5033236742973053, 1.527155896841495, 1.527155896841495, 1.532870182555781, 1.532870182555781, 1.532870182555781, 1.532870182555781, 1.532870182555781, 1.532870182555781, 1.532870182555781, 1.532870182555781, 1.532870182555781, 1.532870182555781, 1.532870182555781, 1.532870182555781, 1.532870182555781, 1.532870182555781, 1.532870182555781, 1.532870182555781, 1.532870182555781, 1.532870182555781, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667, 1.5485844682700667]"
