,Selection,Crossover,Mutation,Run,Gens_Best_Fitness
110,fitness_proportionate_selection,pmx_crossover,preserve_best_slots_mutation,21,"[1.2931773399014779, 1.2931773399014779, 1.2931773399014779, 1.2931773399014779, 1.3002419588525065, 1.3002419588525065, 1.3378064329179948, 1.3378064329179948, 1.3832367429730512, 1.3832367429730512, 1.3832367429730512, 1.3832367429730512, 1.3832367429730512, 1.3832367429730512, 1.3832367429730512, 1.3832367429730512, 1.3832367429730512, 1.3832367429730512, 1.3832367429730512, 1.417632570269487, 1.417632570269487, 1.417632570269487, 1.4506041727035641, 1.4506041727035641, 1.4506041727035641, 1.4506041727035641, 1.4506041727035641, 1.4506041727035641, 1.4506041727035641, 1.4506041727035641, 1.4506041727035641, 1.4506041727035641, 1.4506041727035641, 1.4506041727035641, 1.4506041727035641, 1.4506041727035641, 1.4506041727035641, 1.4506041727035641, 1.4506041727035641, 1.4506041727035641, 1.4506041727035641, 1.4506041727035641, 1.4506041727035641, 1.4577470298464212, 1.4577470298464212, 1.4577470298464212, 1.4577470298464212, 1.4577470298464212, 1.4577470298464212, 1.4577470298464212, 1.4577470298464212, 1.4577470298464212, 1.4577470298464212, 1.4577470298464212, 1.4577470298464212, 1.4577470298464212, 1.4577470298464212, 1.4577470298464212, 1.4577470298464212, 1.4577470298464212, 1.4577470298464212, 1.4670327441321356, 1.4670327441321356, 1.4670327441321356, 1.4670327441321356, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968, 1.489372645609968]"
111,fitness_proportionate_selection,pmx_crossover,preserve_best_slots_mutation,22,"[1.2922384815995362, 1.2922384815995362, 1.2922384815995362, 1.2922384815995362, 1.2922384815995362, 1.2922384815995362, 1.2922384815995362, 1.2922384815995362, 1.3340104317589103, 1.3340104317589103, 1.3775224572587654, 1.3775224572587654, 1.3775224572587654, 1.3775224572587654, 1.3775224572587654, 1.3775224572587654, 1.3775224572587654, 1.3775224572587654, 1.3775224572587654, 1.3775224572587654, 1.3775224572587654, 1.3775224572587654, 1.3775224572587654, 1.3996928426543032, 1.3996928426543032, 1.3996928426543032, 1.3996928426543032, 1.3996928426543032, 1.3996928426543032, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4202376122862936, 1.4518632280498407, 1.4518632280498407, 1.4518632280498407, 1.4518632280498407, 1.4518632280498407, 1.4518632280498407, 1.4518632280498407, 1.4518632280498407, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484, 1.4685439003187484]"
112,fitness_proportionate_selection,pmx_crossover,preserve_best_slots_mutation,23,"[1.2654940596928426, 1.279779773978557, 1.2921240220226022, 1.2921240220226022, 1.2921240220226022, 1.2921240220226022, 1.2921240220226022, 1.2921240220226022, 1.2921240220226022, 1.3120602723848158, 1.3120602723848158, 1.3120602723848158, 1.3120602723848158, 1.3120602723848158, 1.3120602723848158, 1.3273717762967254, 1.3273717762967254, 1.3616937119675456, 1.3616937119675456, 1.3616937119675456, 1.3718951028687334, 1.3718951028687334, 1.3768951028687335, 1.3768951028687335, 1.3768951028687335, 1.3768951028687335, 1.3768951028687335, 1.3768951028687335, 1.3768951028687335, 1.3768951028687335, 1.3768951028687335, 1.3847522457258763, 1.3847522457258763, 1.4230353520718633, 1.4230353520718633, 1.4230353520718633, 1.4230353520718633, 1.430352071863228, 1.430352071863228, 1.430352071863228, 1.430352071863228, 1.430352071863228, 1.430352071863228, 1.430352071863228, 1.4457736887858592, 1.4457736887858592, 1.4457736887858592, 1.4457736887858592, 1.4457736887858592, 1.4457736887858592, 1.4457736887858592, 1.4457736887858592, 1.4457736887858592, 1.4457736887858592, 1.4457736887858592, 1.4457736887858592, 1.4457736887858592, 1.4457736887858592, 1.4457736887858592, 1.4457736887858592, 1.4457736887858592, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859, 1.545773688785859]"
113,fitness_proportionate_selection,pmx_crossover,preserve_best_slots_mutation,24,"[1.2486670530281079, 1.2495276731382208, 1.2495276731382208, 1.2495276731382208, 1.3380672268907563, 1.3380672268907563, 1.3380672268907563, 1.3380672268907563, 1.3380672268907563, 1.3380672268907563, 1.3380672268907563, 1.3380672268907563, 1.353035352071863, 1.353035352071863, 1.353035352071863, 1.353035352071863, 1.353035352071863, 1.353035352071863, 1.353035352071863, 1.353035352071863, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4282323964068384, 1.4511764705882353, 1.4511764705882353, 1.4511764705882353, 1.4511764705882353, 1.4511764705882353, 1.4511764705882353, 1.4511764705882353, 1.4511764705882353, 1.4511764705882353, 1.4511764705882353, 1.4511764705882353, 1.4511764705882353, 1.4511764705882353, 1.4511764705882353, 1.4511764705882353, 1.4511764705882353, 1.4511764705882353, 1.4536033033903215, 1.4536033033903215, 1.4536033033903215, 1.474116198203419, 1.474116198203419, 1.474116198203419, 1.5370878006374964, 1.5370878006374964, 1.5370878006374964, 1.5370878006374964, 1.5370878006374964, 1.5370878006374964, 1.5370878006374964, 1.5370878006374964, 1.5370878006374964, 1.5370878006374964]"
114,fitness_proportionate_selection,pmx_crossover,preserve_best_slots_mutation,25,"[1.2364647928136772, 1.253103448275862, 1.290672268907563, 1.290672268907563, 1.290672268907563, 1.3048580121703854, 1.315118806143147, 1.315118806143147, 1.315118806143147, 1.315118806143147, 1.3232686177919444, 1.3232686177919444, 1.3232686177919444, 1.3232686177919444, 1.3232686177919444, 1.3232686177919444, 1.3232686177919444, 1.3232686177919444, 1.3232686177919444, 1.3232686177919444, 1.3232686177919444, 1.3232686177919444, 1.3232686177919444, 1.340320197044335, 1.3443262822370325, 1.3443262822370325, 1.3443262822370325, 1.3443262822370325, 1.3443262822370325, 1.3443262822370325, 1.3443262822370325, 1.3443262822370325, 1.3511257606490874, 1.3511257606490874, 1.3511257606490874, 1.3511257606490874, 1.3511257606490874, 1.3511257606490874, 1.3803564184294408, 1.3803564184294408, 1.3803564184294408, 1.4066343088959723, 1.4066343088959723, 1.4066343088959723, 1.4066343088959723, 1.411263401912489, 1.411263401912489, 1.411263401912489, 1.411263401912489, 1.411263401912489, 1.411263401912489, 1.411263401912489, 1.411263401912489, 1.411263401912489, 1.411263401912489, 1.411263401912489, 1.411263401912489, 1.411263401912489, 1.411263401912489, 1.411263401912489, 1.411263401912489, 1.411263401912489, 1.411263401912489, 1.411263401912489, 1.411263401912489, 1.411263401912489, 1.411263401912489, 1.411263401912489, 1.411263401912489, 1.411263401912489, 1.411263401912489, 1.411263401912489, 1.4155491161982034, 1.4155491161982034, 1.4284888438133874, 1.4284888438133874, 1.4284888438133874, 1.4284888438133874, 1.4284888438133874, 1.4284888438133874, 1.4284888438133874, 1.4284888438133874, 1.4284888438133874, 1.4284888438133874, 1.4284888438133874, 1.4284888438133874, 1.4284888438133874, 1.4284888438133874, 1.4284888438133874, 1.4284888438133874, 1.4284888438133874, 1.4284888438133874, 1.4284888438133874, 1.4284888438133874, 1.4284888438133874, 1.4284888438133874, 1.4284888438133874, 1.4284888438133874, 1.4284888438133874, 1.4284888438133874]"
115,fitness_proportionate_selection,pmx_crossover,preserve_best_slots_mutation,26,"[1.2355578093306288, 1.2866430020283974, 1.2866430020283974, 1.2965560707041435, 1.2965560707041435, 1.2965560707041435, 1.2965560707041435, 1.3734656621269195, 1.4233193277310925, 1.4233193277310925, 1.4233193277310925, 1.4233193277310925, 1.4233193277310925, 1.4233193277310925, 1.4233193277310925, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4354621848739495, 1.4526050420168066, 1.4526050420168066, 1.4526050420168066, 1.4526050420168066, 1.4597478991596637, 1.4597478991596637, 1.4597478991596637, 1.4597478991596637, 1.4597478991596637, 1.4597478991596637, 1.4655215879455228, 1.4655215879455228, 1.4655215879455228, 1.4655215879455228, 1.4655215879455228, 1.4655215879455228, 1.4655215879455228, 1.4655215879455228, 1.4655215879455228, 1.4655215879455228, 1.4655215879455228, 1.4655215879455228, 1.4655215879455228, 1.4655215879455228, 1.4655215879455228, 1.4655215879455228, 1.4655215879455228, 1.4655215879455228, 1.4655215879455228, 1.4655215879455228, 1.4655215879455228, 1.4655215879455228, 1.4655215879455228, 1.4655215879455228, 1.4655215879455228, 1.4655215879455228, 1.4655215879455228, 1.4655215879455228]"
116,fitness_proportionate_selection,pmx_crossover,preserve_best_slots_mutation,27,"[1.347518110692553, 1.347518110692553, 1.347518110692553, 1.3753752535496957, 1.3753752535496957, 1.421432917994784, 1.421432917994784, 1.421432917994784, 1.4671472037090698, 1.4671472037090698, 1.4671472037090698, 1.4671472037090698, 1.4671472037090698, 1.4671472037090698, 1.4671472037090698, 1.4671472037090698, 1.4671472037090698, 1.4671472037090698, 1.4671472037090698, 1.4671472037090698, 1.4671472037090698, 1.4671472037090698, 1.469290060851927, 1.469290060851927, 1.469290060851927, 1.469290060851927, 1.469290060851927, 1.469290060851927, 1.469290060851927, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127, 1.5200043465662127]"
117,fitness_proportionate_selection,pmx_crossover,preserve_best_slots_mutation,28,"[1.2755578093306286, 1.2755578093306286, 1.2835525934511733, 1.323241089539264, 1.323241089539264, 1.323241089539264, 1.323241089539264, 1.323241089539264, 1.34898290350623, 1.34898290350623, 1.34898290350623, 1.34898290350623, 1.34898290350623, 1.34898290350623, 1.34898290350623, 1.34898290350623, 1.3660026079397276, 1.3660026079397276, 1.3660026079397276, 1.3864879745001448, 1.3864879745001448, 1.3864879745001448, 1.3864879745001448, 1.3864879745001448, 1.3864879745001448, 1.3864879745001448, 1.3995740365111562, 1.3995740365111562, 1.3995740365111562, 1.3995740365111562, 1.3995740365111562, 1.3995740365111562, 1.3995740365111562, 1.3995740365111562, 1.3995740365111562, 1.3995740365111562, 1.3995740365111562, 1.3995740365111562, 1.3995740365111562, 1.3995740365111562, 1.3995740365111562, 1.3995740365111562, 1.3995740365111562, 1.3995740365111562, 1.3995740365111562, 1.3995740365111562, 1.3995740365111562, 1.3995740365111562, 1.3995740365111562, 1.3995740365111562, 1.3995740365111562, 1.4188597507968703, 1.4188597507968703, 1.4188597507968703, 1.4188597507968703, 1.4188597507968703, 1.4188597507968703, 1.4188597507968703, 1.4188597507968703, 1.4188597507968703, 1.4188597507968703, 1.4188597507968703, 1.4188597507968703, 1.4188597507968703, 1.4188597507968703, 1.4188597507968703, 1.4188597507968703, 1.4188597507968703, 1.4188597507968703, 1.4188597507968703, 1.4188597507968703, 1.4188597507968703, 1.4188597507968703, 1.4188597507968703, 1.4188597507968703, 1.4188597507968703, 1.4188597507968703, 1.4188597507968703, 1.4188597507968703, 1.4188597507968703, 1.420288322225442, 1.420288322225442, 1.420288322225442, 1.420288322225442, 1.420288322225442, 1.420288322225442, 1.420288322225442, 1.420288322225442, 1.420288322225442, 1.420288322225442, 1.420288322225442, 1.420288322225442, 1.420288322225442, 1.420288322225442, 1.420288322225442, 1.420288322225442, 1.420288322225442, 1.420288322225442, 1.420288322225442, 1.420288322225442]"
118,fitness_proportionate_selection,pmx_crossover,preserve_best_slots_mutation,29,"[1.2838046942915096, 1.2838046942915096, 1.2838046942915096, 1.2838046942915096, 1.2838046942915096, 1.2838046942915096, 1.2838046942915096, 1.2838046942915096, 1.2838046942915096, 1.3129252390611414, 1.3129252390611414, 1.355809910170965, 1.355809910170965, 1.355809910170965, 1.355809910170965, 1.355809910170965, 1.355809910170965, 1.355809910170965, 1.355809910170965, 1.4175181106925527, 1.4175181106925527, 1.4175181106925527, 1.4175181106925527, 1.4175181106925527, 1.4175181106925527, 1.4175181106925527, 1.4175181106925527, 1.4175181106925527, 1.4175181106925527, 1.4175181106925527, 1.4175181106925527, 1.4175181106925527, 1.4175181106925527, 1.4175181106925527, 1.4175181106925527, 1.4175181106925527, 1.4175181106925527, 1.461487974500145, 1.461487974500145, 1.461487974500145, 1.461487974500145, 1.461487974500145, 1.461487974500145, 1.461487974500145, 1.461487974500145, 1.461487974500145, 1.4682874529121992, 1.4697160243407708, 1.4697160243407708, 1.4697160243407708, 1.4697160243407708, 1.4697160243407708, 1.4697160243407708, 1.4697160243407708, 1.4697160243407708, 1.4697160243407708, 1.4697160243407708, 1.4697160243407708, 1.4697160243407708, 1.4697160243407708, 1.4697160243407708, 1.4697160243407708, 1.4697160243407708, 1.4697160243407708, 1.4711445957693423, 1.4711445957693423, 1.4711445957693423, 1.4711445957693423, 1.4711445957693423, 1.4711445957693423, 1.4711445957693423, 1.4711445957693423, 1.4711445957693423, 1.4897160243407708, 1.4897160243407708, 1.4897160243407708, 1.4897160243407708, 1.4897160243407708, 1.516144595769342, 1.516144595769342, 1.516144595769342, 1.516144595769342, 1.516144595769342, 1.516144595769342, 1.516144595769342, 1.516144595769342, 1.516144595769342, 1.516144595769342, 1.516144595769342, 1.516144595769342, 1.516144595769342, 1.516144595769342, 1.516144595769342, 1.516144595769342, 1.516144595769342, 1.516144595769342, 1.516144595769342, 1.516144595769342, 1.516144595769342, 1.516144595769342]"
119,fitness_proportionate_selection,pmx_crossover,preserve_best_slots_mutation,30,"[1.2844639235004345, 1.2844639235004345, 1.2844639235004345, 1.2844639235004345, 1.2844639235004345, 1.2844639235004345, 1.3659200231816864, 1.3659200231816864, 1.3659200231816864, 1.3659200231816864, 1.4132005215879455, 1.4132005215879455, 1.4132005215879455, 1.4132005215879455, 1.4132005215879455, 1.4132005215879455, 1.4132005215879455, 1.4132005215879455, 1.4132005215879455, 1.4132005215879455, 1.4132005215879455, 1.4132005215879455, 1.4132005215879455, 1.4132005215879455, 1.4132005215879455, 1.4132005215879455, 1.4132005215879455, 1.4132005215879455, 1.4132005215879455, 1.4132005215879455, 1.4132005215879455, 1.4132005215879455, 1.4132005215879455, 1.4132005215879455, 1.4132005215879455, 1.4132005215879455, 1.4132005215879455, 1.4132005215879455, 1.4332005215879453, 1.4332005215879453, 1.4332005215879453, 1.4332005215879453, 1.4332005215879453, 1.4332005215879453, 1.4332005215879453, 1.4332005215879453, 1.4332005215879453, 1.4332005215879453, 1.4332005215879453, 1.4332005215879453, 1.4332005215879453, 1.4332005215879453, 1.4332005215879453, 1.4332005215879453, 1.4403433787308024, 1.4403433787308024, 1.4403433787308024, 1.4403433787308024, 1.4403433787308024, 1.461771950159374, 1.461771950159374, 1.4682005215879455, 1.4682005215879455, 1.4682005215879455, 1.4682005215879455, 1.4682005215879455, 1.4682005215879455, 1.4682005215879455, 1.4682005215879455, 1.4682005215879455, 1.4682005215879455, 1.4682005215879455, 1.4682005215879455, 1.4682005215879455, 1.4682005215879455, 1.4682005215879455, 1.4682005215879455, 1.4682005215879455, 1.4682005215879455, 1.4682005215879455, 1.4682005215879455, 1.4682005215879455, 1.4682005215879457, 1.4682005215879457, 1.4682005215879457, 1.4682005215879457, 1.4682005215879457, 1.4682005215879457, 1.4682005215879457, 1.4682005215879457, 1.4682005215879457, 1.4682005215879457, 1.4682005215879457, 1.4682005215879457, 1.4682005215879457, 1.4682005215879457, 1.4682005215879457, 1.4682005215879457, 1.4682005215879457, 1.4682005215879457]"
120,fitness_proportionate_selection,fitness_based_slot_crossover,n_swap_mutation,1,"[1.369546508258476, 1.369546508258476, 1.369546508258476, 1.369546508258476, 1.369546508258476, 1.369546508258476, 1.369546508258476, 1.369546508258476, 1.369546508258476, 1.3726093885830193, 1.3754621848739492, 1.3754621848739492, 1.3754621848739492, 1.3754621848739492, 1.3754621848739492, 1.3754621848739492, 1.377210953346856, 1.377210953346856, 1.377210953346856, 1.377210953346856, 1.377210953346856, 1.3893813387423937, 1.3893813387423937, 1.3893813387423937, 1.3893813387423937, 1.3893813387423937, 1.4186670530281078, 1.4186670530281078, 1.4186670530281078, 1.4186670530281078, 1.4186670530281078, 1.4186670530281078, 1.4186670530281078, 1.4425499855114463, 1.4425499855114463, 1.4425499855114463, 1.4425499855114463, 1.4425499855114463, 1.4425499855114463, 1.4432642712257318, 1.4739785569400174, 1.4739785569400174, 1.4739785569400174, 1.4739785569400174, 1.4739785569400174, 1.4739785569400174, 1.4739785569400174, 1.4739785569400174, 1.4739785569400174, 1.4739785569400174, 1.4739785569400174, 1.4739785569400174, 1.4739785569400174, 1.4739785569400174, 1.4739785569400174, 1.4739785569400174, 1.4739785569400174, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032, 1.4996928426543032]"
121,fitness_proportionate_selection,fitness_based_slot_crossover,n_swap_mutation,2,"[1.2725543320776587, 1.3001593740944652, 1.3244450883801795, 1.3387539843523615, 1.3823022312373223, 1.3823022312373223, 1.3823022312373223, 1.396551724137931, 1.396551724137931, 1.396551724137931, 1.396551724137931, 1.396551724137931, 1.396551724137931, 1.396551724137931, 1.396551724137931, 1.4063271515502753, 1.419408866995074, 1.419408866995074, 1.419408866995074, 1.4315517241379312, 1.4315517241379312, 1.4315517241379312, 1.4315517241379312, 1.4315517241379312, 1.4315517241379312, 1.4315517241379312, 1.4315517241379312, 1.4315517241379312, 1.4315517241379312, 1.4315517241379312, 1.4315517241379312, 1.4315517241379312, 1.4315517241379312, 1.4315517241379312, 1.4315517241379312, 1.4315517241379312, 1.4315517241379312, 1.4315517241379312, 1.4315517241379312, 1.4315517241379312, 1.4315517241379312, 1.4342987539843524, 1.4342987539843524, 1.4607273254129238, 1.4607273254129238, 1.4607273254129238, 1.4607273254129238, 1.4607273254129238, 1.4607273254129238, 1.4607273254129238, 1.4607273254129238, 1.4607273254129238, 1.4607273254129238, 1.4607273254129238, 1.4607273254129238, 1.4628701825557808, 1.4785844682700666, 1.4785844682700666, 1.4785844682700666, 1.4792987539843523, 1.4792987539843523, 1.4792987539843523, 1.4792987539843523, 1.4942987539843524, 1.4942987539843524, 1.5028701825557809, 1.5028701825557809, 1.5028701825557809, 1.5028701825557809, 1.5028701825557809, 1.5028701825557809, 1.5028701825557809, 1.5028701825557809, 1.5028701825557809, 1.5028701825557809, 1.5028701825557809, 1.5028701825557809, 1.5028701825557809, 1.5028701825557809, 1.5028701825557809, 1.5028701825557809, 1.5028701825557809, 1.5028701825557809, 1.5028701825557809, 1.5071558968414953, 1.5071558968414953, 1.5071558968414953, 1.5071558968414953, 1.5071558968414953, 1.5135844682700665, 1.5135844682700665, 1.5135844682700665, 1.5135844682700665, 1.5135844682700665, 1.5135844682700665, 1.5135844682700665, 1.5135844682700665, 1.5135844682700665, 1.5135844682700665, 1.5135844682700665]"
122,fitness_proportionate_selection,fitness_based_slot_crossover,n_swap_mutation,3,"[1.3040104317589103, 1.3740104317589104, 1.3740104317589104, 1.3740104317589104, 1.3740104317589104, 1.3740104317589104, 1.3804390031874818, 1.3804390031874818, 1.3804390031874818, 1.3804390031874818, 1.3804390031874818, 1.427348594610258, 1.427348594610258, 1.427348594610258, 1.427348594610258, 1.427348594610258, 1.427348594610258, 1.427348594610258, 1.4402057374674007, 1.4402057374674007, 1.4402057374674007, 1.4402057374674007, 1.4402057374674007, 1.4402057374674007, 1.4402057374674007, 1.4402057374674007, 1.4402057374674007, 1.4402057374674007, 1.4402057374674007, 1.4402057374674007, 1.4402057374674007, 1.4402057374674007, 1.4402057374674007, 1.4402057374674007, 1.4402057374674007, 1.4402057374674007, 1.4402057374674007, 1.4402057374674007, 1.4402057374674007, 1.4423485946102579, 1.4480628803245437, 1.4480628803245437, 1.4480628803245437, 1.4480628803245437, 1.462348594610258, 1.462348594610258, 1.462348594610258, 1.462348594610258, 1.462348594610258, 1.462348594610258, 1.462348594610258, 1.4866343088959724, 1.4866343088959724, 1.4866343088959724, 1.4866343088959724, 1.4866343088959724, 1.4866343088959724, 1.4866343088959724, 1.4866343088959724, 1.4866343088959724, 1.4866343088959724, 1.4866343088959724, 1.4866343088959724, 1.4866343088959724, 1.4866343088959724, 1.4866343088959724, 1.4866343088959724, 1.4866343088959724, 1.4866343088959724, 1.4866343088959724, 1.4866343088959724, 1.4866343088959724, 1.4866343088959724, 1.4866343088959724, 1.4866343088959724, 1.4866343088959724, 1.5002419588525067, 1.5002419588525067, 1.5045276731382207, 1.5045276731382207, 1.5045276731382207, 1.5045276731382207, 1.5045276731382207, 1.5045276731382207, 1.5045276731382207, 1.5045276731382207, 1.5045276731382207, 1.5045276731382207, 1.5045276731382207, 1.5045276731382207, 1.5045276731382207, 1.5045276731382207, 1.5045276731382207, 1.5045276731382207, 1.5045276731382207, 1.5045276731382207, 1.5045276731382207, 1.5045276731382207, 1.5045276731382207, 1.5045276731382207]"
